date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:59	564407/564407	---MC-	200	added ('OK')	image/png	etag:%227f1a796f75f6bfe9560ffb139bd12fd0%22	https://framerusercontent.com/images/6z5tkUkriLRC7CKsp9OhQaTjmJc.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/6z5tkUkriLRC7CKsp9OhQaTjmJc.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:00	495234/495234	---MC-	200	added ('OK')	image/png	etag:%22c96a49e92dbb7bc8b24195bd183eb093%22	https://framerusercontent.com/images/0jLcHezJJjoSQk898xVUY478p8.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/0jLcHezJJjoSQk898xVUY478p8.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:00	665426/665426	---MC-	200	added ('OK')	image/png	etag:%225a2bd8d4588e16472553006081154a88%22	https://framerusercontent.com/images/rnQ1upnBO6cgZTToie1X06gtvM.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/rnQ1upnBO6cgZTToie1X06gtvM.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:00	507201/507201	---MC-	200	added ('OK')	image/png	etag:%22b6edecba75806755bc5b403a69dcb613%22	https://framerusercontent.com/images/3QSu4YPx7DPLm1kSsgRb5IjJCeU.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/3QSu4YPx7DPLm1kSsgRb5IjJCeU.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:00	573039/573039	---MC-	200	added ('OK')	image/png	etag:%226e24587c37d44ee388418067d7ce1746%22	https://framerusercontent.com/images/9QTxEPijLNbrT3xHphKXVQxS6GM.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/9QTxEPijLNbrT3xHphKXVQxS6GM.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:00	205032/205032	---MC-	200	added ('OK')	image/png	etag:%227f065bbef302a07124d6e44e922a5638%22	https://framerusercontent.com/images/yotyC05CzV1MgUOeByrhtya1tA.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/yotyC05CzV1MgUOeByrhtya1tA.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:01	595131/595131	---MC-	200	added ('OK')	image/png	etag:%22729c05419745711c3c41ced2a267e96d%22	https://framerusercontent.com/images/7hWVLZIXo5tmuzfR4Paxn6r8AzQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/7hWVLZIXo5tmuzfR4Paxn6r8AzQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:01	187656/187656	---MC-	200	added ('OK')	image/png	etag:%22e51a9c26cfcc2de13d1f1ffcc248ba68%22	https://framerusercontent.com/images/vUL6c0RWBtKy6JTGawbrZmieJo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/vUL6c0RWBtKy6JTGawbrZmieJo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:01	750216/750216	---MC-	200	added ('OK')	image/png	etag:%225182fc75fa05c26bd9b939eea50c5725%22	https://framerusercontent.com/images/NYIXHDTJDlrMrU0Am55YDPPhhQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/NYIXHDTJDlrMrU0Am55YDPPhhQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:01	692935/692935	---MC-	200	added ('OK')	image/png	etag:%222477ba302cedfac0ffe8182f5e37e0de%22	https://framerusercontent.com/images/ec3usBJBFHDDDmMxedrhvFVe8.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/ec3usBJBFHDDDmMxedrhvFVe8.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:01	496743/496743	---MC-	200	added ('OK')	image/png	etag:%224a0fbeea8fc187c0f41d5f0625538bd4%22	https://framerusercontent.com/images/5ctK9vPPlYBLcABqERP723C7K9U.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/5ctK9vPPlYBLcABqERP723C7K9U.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:02	337995/337995	---MC-	200	added ('OK')	image/png	etag:%22638fe08884ee2ace8db7598e7ebd15a0%22	https://framerusercontent.com/images/7hRhXvN6oRUMr4EjXxcdY0fIok.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/7hRhXvN6oRUMr4EjXxcdY0fIok.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:02	106352/106352	---MC-	200	added ('OK')	image/png	etag:%22b2f252d4fd2f7652e0201b48402f155c%22	https://framerusercontent.com/images/QY9YlWlwfCV0qylyd37uJqpSp0.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/QY9YlWlwfCV0qylyd37uJqpSp0.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:02	162127/162127	---MC-	200	added ('OK')	image/jpeg	etag:%22d759de13f151db46b4dca0d6003ff8b2%22	https://framerusercontent.com/images/Ra2Pr3ojorkleHuDGU0ugCS87c.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Ra2Pr3ojorkleHuDGU0ugCS87c.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:02	144064/144064	---MC-	200	added ('OK')	image/jpeg	etag:%22bec19504e911d574195740eb26b064fe%22	https://framerusercontent.com/images/6RB7vSZ2oQLBnX2Ax0Zz7r2SU8.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/6RB7vSZ2oQLBnX2Ax0Zz7r2SU8.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:03	150889/150889	---MC-	200	added ('OK')	image/jpeg	etag:%22054992e8f8be91bc590f3acc736253bc%22	https://framerusercontent.com/images/IdeL8NMad1MlAdHP0wXSVnNl8zA.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/IdeL8NMad1MlAdHP0wXSVnNl8zA.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:03	181061/181061	---MC-	200	added ('OK')	image/jpeg	etag:%226d0d10bc8b5c71873fb0c3ed5b793fbe%22	https://framerusercontent.com/images/ENY3Bm4tqo6CPkMdzhEhDugtVUU.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/ENY3Bm4tqo6CPkMdzhEhDugtVUU.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:03	568640/568640	---MC-	200	added ('OK')	image/png	etag:%22c0533097ab176dce825ad7ddb9e991b1%22	https://framerusercontent.com/images/mLcvkxPIN8I3220vB2RFvNhEcrs.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/mLcvkxPIN8I3220vB2RFvNhEcrs.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:03	156624/156624	---MC-	200	added ('OK')	image/jpeg	etag:%228708820e7f70d44889ef2227186e78c2%22	https://framerusercontent.com/images/d2fCSUouFOzacY2knXYB5GtAII0.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/d2fCSUouFOzacY2knXYB5GtAII0.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:03	328987/328987	---MC-	200	added ('OK')	image/png	etag:%229e764b823b3d68bceec72153dae3dbe0%22	https://framerusercontent.com/images/5XLV6kJEpmyCTuqskHowhjRNAQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/5XLV6kJEpmyCTuqskHowhjRNAQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:04	531381/531381	---MC-	200	added ('OK')	image/png	etag:%22a7e16d8024d083479f90aaf7f336d54c%22	https://framerusercontent.com/images/zjYvZeNv5XkR5r17KnTAW7PUE.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/zjYvZeNv5XkR5r17KnTAW7PUE.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:04	172537/172537	---MC-	200	added ('OK')	image/jpeg	etag:%227e054a80d29314febf078e37e7bade4b%22	https://framerusercontent.com/images/koZZqTfAD3vn87gifBAtRtb039M.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/koZZqTfAD3vn87gifBAtRtb039M.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:04	203098/203098	---MC-	200	added ('OK')	image/png	etag:%2226a58e3529549a5ec77fbc264fb3833b%22	https://framerusercontent.com/images/8iySw1DMq0DA0uHDwhBY9cgILVY.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/8iySw1DMq0DA0uHDwhBY9cgILVY.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:05	179654/179654	---MC-	200	added ('OK')	image/jpeg	etag:%22b7c510f1d56f3e796e0d2ef635fc9a14%22	https://framerusercontent.com/images/yhvSJh3mQ4ID6TVxFMOX4fwVC0.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/yhvSJh3mQ4ID6TVxFMOX4fwVC0.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/ramraj-cotton)
19:59:05	857544/857544	---MC-	200	added ('OK')	image/png	etag:%228b047b4c5148c73465cfec2c2363c5fe%22	https://framerusercontent.com/images/GLOsN7zJQMd5e2q3xurRLF39Xdo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/GLOsN7zJQMd5e2q3xurRLF39Xdo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:05	1099502/1099502	---MC-	200	added ('OK')	image/png	etag:%22a2c5d611b67eb1f9de4ca9e8b05dcf40%22	https://framerusercontent.com/images/YhQSvQBS3HH9OMxna6qhCI4KKzk.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/YhQSvQBS3HH9OMxna6qhCI4KKzk.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:05	933693/933693	---MC-	200	added ('OK')	image/png	etag:%2298c308af6920b6fd9ca7527c878807ca%22	https://framerusercontent.com/images/54HoQHfiL1dfmORTUSQyhwiQlQ.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/54HoQHfiL1dfmORTUSQyhwiQlQ.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:05	793441/793441	---MC-	200	added ('OK')	image/png	etag:%22173b1eb40448c838b9e0519377ef309b%22	https://framerusercontent.com/images/PnBEgtVKVTZmA5u5rmGXdo9X9g.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/PnBEgtVKVTZmA5u5rmGXdo9X9g.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:06	305089/305089	---M-Z	200	added ('OK')	text/html	etag:%22e2a28f50c01eb400f1d7a39e3e8ffd59%22	https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:06	104726/104726	---MC-	200	added ('OK')	image/png	etag:%22d210d27182e306521f9a629bd0403aca%22	https://framerusercontent.com/images/Xvo61QbXzvo9Xs3dDb5dmAp4ev4.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Xvo61QbXzvo9Xs3dDb5dmAp4ev4.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/bopoverse-nft)
19:59:06	296630/296630	---MC-	200	added ('OK')	image/png	etag:%22ecef2129483cf20a0439897b31bfda88%22	https://framerusercontent.com/images/hgwR2cwbxssbw2P3Ctyev4Jsys4.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/hgwR2cwbxssbw2P3Ctyev4Jsys4.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:06	402867/402867	---MC-	200	added ('OK')	image/png	etag:%22465e82a54a8ea4ba0b2caab3e3de85a5%22	https://framerusercontent.com/images/25XcfsmpciGtWdeiDb2kM1dE0.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/25XcfsmpciGtWdeiDb2kM1dE0.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:07	248957/248957	---MC-	200	added ('OK')	image/png	etag:%2267a1aa3da17c9e4c42f9dce08c8e91a1%22	https://framerusercontent.com/images/6Rji38U2oFz9z0MsFKCFCKgJc.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/6Rji38U2oFz9z0MsFKCFCKgJc.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:07	250648/250648	---MC-	200	added ('OK')	image/png	etag:%226b03e41ee209a791b52ffde64d96bc47%22	https://framerusercontent.com/images/bXm3gFBjLAOeoiXRmtzoBneUKHA.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/bXm3gFBjLAOeoiXRmtzoBneUKHA.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:07	201738/201738	---MC-	200	added ('OK')	image/png	etag:%22d72e0f172f9057bbb85c9e756833c2c4%22	https://framerusercontent.com/images/K2nr0KmJ4jukdNu45F92JOkpxU.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/K2nr0KmJ4jukdNu45F92JOkpxU.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:07	211915/211915	---MC-	200	added ('OK')	image/png	etag:%22c1a63c2aeb38d32027447d2707d0da3f%22	https://framerusercontent.com/images/5TYtxa4nRCnilv0jnDB2Gyv0c.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/5TYtxa4nRCnilv0jnDB2Gyv0c.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:07	449616/449616	---MC-	200	added ('OK')	image/png	etag:%22922f811907d9448b63b2992c9c1fec0c%22	https://framerusercontent.com/images/CdSE6lokOxJdtOHX2Av5dyz2RY.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/CdSE6lokOxJdtOHX2Av5dyz2RY.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:08	34169/34169	---MC-	200	added ('OK')	image/png	etag:%226df083f38510d12bad0c45e4314f75a8%22	https://framerusercontent.com/images/j294wBpjXnMVuZ6ff7wRMWtWfs.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/j294wBpjXnMVuZ6ff7wRMWtWfs.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:08	300672/300672	---M-Z	200	added ('OK')	text/html	etag:%22a631a21f4eb99708abf0dd5e83dd30ab%22	https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:08	111635/111635	---MC-	200	added ('OK')	image/png	etag:%224fd3597a6476fb15c6e1cf7949807f80%22	https://framerusercontent.com/images/ZXW4pJkueEmL8YAwqWnFjcP2giA.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/ZXW4pJkueEmL8YAwqWnFjcP2giA.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/slime-shady-nft)
19:59:09	319817/319817	---MC-	200	added ('OK')	image/png	etag:%2254d271c2a2dce577bab853df5e35b40f%22	https://framerusercontent.com/images/y93w4vW2xqAUi28OJWEA4oTwxY.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/y93w4vW2xqAUi28OJWEA4oTwxY.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:09	393969/393969	---MC-	200	added ('OK')	image/png	etag:%2202e9e81e193382b394237bf06ec396f9%22	https://framerusercontent.com/images/51plQXzHwQCdgTAG4ZshLgxtmw.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/51plQXzHwQCdgTAG4ZshLgxtmw.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:09	148871/148871	---MC-	200	added ('OK')	image/png	etag:%22b314e55c743604d3ba7445fbea834b3f%22	https://framerusercontent.com/images/n1nZEpllTpeZmwKgtAU8Od5JLs.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/n1nZEpllTpeZmwKgtAU8Od5JLs.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:09	329240/329240	---MC-	200	added ('OK')	image/png	etag:%22f20d24394f4c73a795a282d48c3470d4%22	https://framerusercontent.com/images/6hlb7m02ZZoMFfUmfM7yUl2RrU0.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/6hlb7m02ZZoMFfUmfM7yUl2RrU0.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:09	285496/285496	---MC-	200	added ('OK')	image/png	etag:%22fa62c2aae394b790874a8ffdab58a44f%22	https://framerusercontent.com/images/IemZPTk7XK9gFYTRPuo8UDj5Q.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/IemZPTk7XK9gFYTRPuo8UDj5Q.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:10	480481/480481	---MC-	200	added ('OK')	image/png	etag:%22dd25144cd275c15b49752819a9e89473%22	https://framerusercontent.com/images/misdzbbiiuFxqOcbQEPtQgzrQco.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/misdzbbiiuFxqOcbQEPtQgzrQco.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:10	130649/130649	---MC-	200	added ('OK')	image/png	etag:%22340172a154bb4df9516bda03f1a89ca2%22	https://framerusercontent.com/images/hgHenxdGAGKX3e1ttGyH3BD7HmI.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/hgHenxdGAGKX3e1ttGyH3BD7HmI.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:10	344380/344380	---M-Z	200	added ('OK')	text/html	etag:%2284e750bc52f64010536844638b48adb5%22	https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:11	104213/104213	---MC-	200	added ('OK')	image/png	etag:%22e16f1c81b2179f8057a3e2f0bdb69e9a%22	https://framerusercontent.com/images/8sXZ0Rg5u5baoyBF6RlDNBnJY.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/8sXZ0Rg5u5baoyBF6RlDNBnJY.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/squishy-mellows-nft)
19:59:11	481940/481940	---MC-	200	added ('OK')	image/png	etag:%225042c8ac56d79da9112a710bea50580e%22	https://framerusercontent.com/images/Hc7yvp7Y2uaOJiUMJRNJvlmo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Hc7yvp7Y2uaOJiUMJRNJvlmo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:11	318816/318816	---MC-	200	added ('OK')	image/png	etag:%2218a4a76fbdd9157b2a72fe172a4ff9c0%22	https://framerusercontent.com/images/elhL5LlswMsqp4jAmnxyVVy55A.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/elhL5LlswMsqp4jAmnxyVVy55A.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:11	366079/366079	---MC-	200	added ('OK')	image/png	etag:%22514c4be0d3249501fe96c7e39bfc0e06%22	https://framerusercontent.com/images/ALMqKysrcfyd1FGaJWVWfffcDw0.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/ALMqKysrcfyd1FGaJWVWfffcDw0.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:11	297538/297538	---MC-	200	added ('OK')	image/png	etag:%22b7ee53b6f74648bf6516f1b711b71739%22	https://framerusercontent.com/images/KFh2gHV9iCJWorDTtCOKZeU.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/KFh2gHV9iCJWorDTtCOKZeU.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:12	540871/540871	---MC-	200	added ('OK')	image/png	etag:%22c273d81aa5174ccd96cd9ceba5869ce3%22	https://framerusercontent.com/images/HNTTAHwXEtuZbGt2KPb3x8imyeE.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/HNTTAHwXEtuZbGt2KPb3x8imyeE.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:12	383434/383434	---MC-	200	added ('OK')	image/png	etag:%22ed791cac68d618df90c7351b7b81882b%22	https://framerusercontent.com/images/6B2LW56yMbaWfkSOmhYSRyCISo.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/6B2LW56yMbaWfkSOmhYSRyCISo.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:12	456169/456169	---MC-	200	added ('OK')	image/png	etag:%22325f85b1084b29f8a6ac92b8d2827d21%22	https://framerusercontent.com/images/Ek0NRGRzhuYfnyAuP9KXwpSotXI.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Ek0NRGRzhuYfnyAuP9KXwpSotXI.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:12	193783/193783	---MC-	200	added ('OK')	image/jpeg	etag:%22c1f51da924131b257c6a28fbaf92095f%22	https://framerusercontent.com/images/0TmpiURQrCGzKY36UIkw0EF5EHI.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/0TmpiURQrCGzKY36UIkw0EF5EHI.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:12	186207/186207	---MC-	200	added ('OK')	image/jpeg	etag:%22ce6d6736fc21be1822f2b8cf09cea0b5%22	https://framerusercontent.com/images/Ma5ld8BzWi079jWHFIu7I6R0.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Ma5ld8BzWi079jWHFIu7I6R0.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:13	99063/99063	---MC-	200	added ('OK')	image/jpeg	etag:%221b86474cee18dd223b68dfe432bb3470%22	https://framerusercontent.com/images/hIDYNxUYQXV3FhtpjTf3C8MmWqY.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/hIDYNxUYQXV3FhtpjTf3C8MmWqY.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:13	213966/213966	---MC-	200	added ('OK')	image/jpeg	etag:%22af18f58e3d7e67ce5e7ebbc345391294%22	https://framerusercontent.com/images/R6ldCyG1q5ynAo7zkjB54oAO36Q.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/R6ldCyG1q5ynAo7zkjB54oAO36Q.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:13	230679/230679	---MC-	200	added ('OK')	image/jpeg	etag:%22fb4e2acd3f351437ce592addb38f40c8%22	https://framerusercontent.com/images/q7LXERrkGX3Q0zHkEAtjLFio.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/q7LXERrkGX3Q0zHkEAtjLFio.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:13	419826/419826	---MC-	200	added ('OK')	image/jpeg	etag:%227062b7821511db031f86f1a2370bd996%22	https://framerusercontent.com/images/fwnhNkbyNuiRjS5AGASqGX6dgs.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/fwnhNkbyNuiRjS5AGASqGX6dgs.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:13	193780/193780	---MC-	200	added ('OK')	image/jpeg	etag:%2215bb888749f3d6200082154d4d51247c%22	https://framerusercontent.com/images/XTSq60aTdgBtnNYYUfRbmuN2TA.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/XTSq60aTdgBtnNYYUfRbmuN2TA.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:14	105651/105651	---MC-	200	added ('OK')	image/jpeg	etag:%2242cbbb18da503cedea4a686f6ace87bb%22	https://framerusercontent.com/images/cNH33fUycjLtyTSaSSb0P4mCqw.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/cNH33fUycjLtyTSaSSb0P4mCqw.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:14	282650/282650	---MC-	200	added ('OK')	image/jpeg	etag:%22d7e26c7fce5620e14cff3f7d21a276dd%22	https://framerusercontent.com/images/R1mxifXhhnhhrahQioeEIQPTR9g.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/R1mxifXhhnhhrahQioeEIQPTR9g.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:14	283862/283862	---MC-	200	added ('OK')	image/jpeg	etag:%22156824a33988a20087c0aee50ad78010%22	https://framerusercontent.com/images/teODq5mUzCeZUBtYnNXQR9X3iM.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/teODq5mUzCeZUBtYnNXQR9X3iM.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:14	183864/183864	---MC-	200	added ('OK')	image/jpeg	etag:%2271b04ca19ee54787559656fbddabc6f1%22	https://framerusercontent.com/images/jgDNNmhxgRpEHOZEl4WeNMR3sds.jpg	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/jgDNNmhxgRpEHOZEl4WeNMR3sds.jpg	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:15	330912/330912	---M-Z	200	added ('OK')	text/html	etag:%222502c1b34a96971cc6b34f9b39c3a1a6%22	https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media	C:/My%20Web%20Sites/Portfolio/charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media.html	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:15	274403/274403	---MC-	200	added ('OK')	image/png	etag:%2259bf8aadaae0ac38165d80530465c1b7%22	https://framerusercontent.com/images/Q3iCxaPgNH0MNUqNmhaBfb2bgW0.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/Q3iCxaPgNH0MNUqNmhaBfb2bgW0.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/agni-steels-social-media)
19:59:15	215752/215752	---MC-	200	added ('OK')	image/png	etag:%22d4c93eb1c979c387df34802cdac30eeb%22	https://framerusercontent.com/images/fwosrVNM7FlLEsTV1JZhfeg8FKc.png	C:/My%20Web%20Sites/Portfolio/framerusercontent.com/images/fwosrVNM7FlLEsTV1JZhfeg8FKc.png	(from https://charlesdesign.framer.website/portfolio-dark-work-single/altimetrik-social-media)
